ticker,prob_outperform,rank_pct
CMI,0.5360399593210629,0.826
GM,0.5360093884331368,0.824
FE,0.5359568161066928,0.822
EQIX,0.5353626386400586,0.82
FCX,0.5348657633168281,0.818
WBD,0.534195123858555,0.816
KEYS,0.5340736626671109,0.814
EIX,0.5340567375892364,0.812
DVN,0.533990340110533,0.81
CNC,0.5335057088393009,0.808
CHRW,0.5333497040041546,0.806
PLD,0.532974433818242,0.804
INCY,0.5328602017110942,0.802
WMB,0.5328454801714445,0.8
DOV,0.5328428729750001,0.798
SRE,0.5328069068796754,0.796
PNW,0.5327682177359946,0.794
DD,0.5327276292027463,0.792
IRM,0.532574023313048,0.79
SLB,0.532447641532073,0.788
PCG,0.5323201739021493,0.786
AME,0.5323008401601275,0.784
D,0.5322228668991431,0.782
CDNS,0.5320424503136372,0.78
FSLR,0.5315783860247449,0.778
BIIB,0.5313905869647785,0.776
DUK,0.53095320387552,0.774
VRT,0.5308088667014558,0.772
MRK,0.5306694788807612,0.77
WSM,0.5306554024801399,0.768
LLY,0.5305856241616435,0.766
AMAT,0.5305600556413985,0.764
MTB,0.5299437750985841,0.762
CMS,0.529759971369508,0.76
ODFL,0.5297465187971964,0.758
REG,0.5296634958631726,0.756
NDSN,0.5296568848925407,0.754
NI,0.5296136419661591,0.752
EME,0.5293091044388168,0.75
EXPD,0.5291194026639964,0.748
AEE,0.5291023044492414,0.746
KMI,0.5289605285524729,0.744
NVDA,0.528175049384247,0.742
KIM,0.5280060202055269,0.74
CSX,0.5276375786280789,0.738
APH,0.5274962894599261,0.736
HUBB,0.5271312493847251,0.734
MPC,0.5269259906417243,0.732
HSIC,0.5264429175382761,0.73
NEM,0.526040762167564,0.728
CRWD,0.5257007608477562,0.726
ED,0.5254875290805742,0.724
HLT,0.5254821025864693,0.722
BBY,0.5250532967657692,0.72
KEY,0.5249238471817991,0.718
KLAC,0.5247692134329605,0.716
VTRS,0.5245089330272122,0.714
HUM,0.5243245966364435,0.712
MTD,0.5242581488513101,0.71
RF,0.5235010670585828,0.708
CRL,0.5234894293203706,0.706
BMY,0.523094522642316,0.704
O,0.5226482384378309,0.702
DVA,0.5224578197098995,0.7
DELL,0.5221864618241924,0.698
GOOG,0.5218094334873976,0.696
LYV,0.5217383733859308,0.694
EXC,0.5216498233519825,0.692
AVGO,0.5212632509320038,0.69
PPL,0.5210214429743755,0.688
HAS,0.5207924853631626,0.686
GOOGL,0.5206818194254551,0.684
CFG,0.5199785826641836,0.682
ROK,0.5199162209441133,0.68
EBAY,0.5199013233563378,0.678
EW,0.5197111576444982,0.676
AFL,0.5196475353651898,0.674
C,0.5196041467707903,0.672
L,0.5186795240219803,0.67
RVTY,0.5184288188875292,0.668
OKE,0.5178220839851849,0.666
DE,0.5175365045978014,0.664
EOG,0.516549978987703,0.662
SNA,0.5164867911685367,0.66
MPWR,0.5162392839064256,0.658
DOW,0.5161736071490363,0.656
GWW,0.5153965020223228,0.654
PSX,0.5153302728671448,0.652
ECL,0.5150211830462156,0.65
VLO,0.5149609262709263,0.648
FTNT,0.5145308248718224,0.646
JNJ,0.5145041211121415,0.644
ALL,0.5144056598981155,0.642
GEV,0.5143099971100098,0.64
ABNB,0.5141425373331443,0.638
KO,0.5135061906534409,0.636
ACGL,0.5133574518894741,0.634
WELL,0.5133227482439441,0.632
ADI,0.5131893059332762,0.63
XYZ,0.5127195225552669,0.628
GE,0.5127121004983561,0.626
MRNA,0.5126524487214312,0.624
V,0.5125154815472414,0.622
DOC,0.5123012164163373,0.62
IR,0.5119191848504252,0.618
FAST,0.5113668422005141,0.616
SYY,0.5111229193010899,0.614
T,0.5110815262110225,0.612
FITB,0.5109222415437638,0.61
NRG,0.5109215948737075,0.608
TSCO,0.5107962433920306,0.606
CTVA,0.5105367660409255,0.604
DGX,0.5104990534932616,0.602
ROL,0.5103374538566684,0.6
NSC,0.5102936854703943,0.598
GILD,0.5102078933138656,0.596
COST,0.5100115413678352,0.594
AZO,0.509881211415149,0.592
AMCR,0.509642227490742,0.59
CF,0.5095498019476175,0.588
DLTR,0.5095303252937876,0.586
REGN,0.5094424105869391,0.584
LVS,0.5088913507889666,0.582
DASH,0.5088463487529562,0.58
CB,0.508633057200693,0.578
SBUX,0.5080526040481961,0.576
GRMN,0.507965308869423,0.574
AIZ,0.5078922753539213,0.572
NTAP,0.5078820464282338,0.57
PNC,0.5072039404027578,0.568
ULTA,0.5067681610120536,0.566
TFC,0.5067123380215044,0.564
TPL,0.5062811194430066,0.562
PFE,0.5058848991152426,0.56
BEN,0.5057522073171044,0.558
LII,0.5052878381987631,0.556
SHW,0.505180076891813,0.554
ITW,0.504828081667644,0.552
ANET,0.5044973054817837,0.55
HCA,0.5044737534031121,0.548
JCI,0.5044370362471685,0.546
IVZ,0.5039365801640786,0.544
HBAN,0.5037888437705262,0.542
GS,0.5028400426588902,0.54
IP,0.502819966018522,0.538
TAP,0.5025660387498082,0.536
AKAM,0.5025233158660806,0.534
PPG,0.5024387339262885,0.532
FFIV,0.5023820683003122,0.53
FTV,0.5023789174871421,0.528
HII,0.5021150651716685,0.526
HSY,0.5021139271567671,0.524
BALL,0.5018673552274512,0.522
COF,0.5018303031846691,0.52
IQV,0.5016148596407328,0.518
LHX,0.5011657245374281,0.516
A,0.500942570215515,0.514
ELV,0.5002692048271169,0.512
TSN,0.5001451779360034,0.51
IBKR,0.500119315447613,0.508
BF-B,0.49992815350942615,0.506
STZ,0.4995726149841744,0.504
HIG,0.49953398743656185,0.502
TDG,0.4994159816943097,0.5
RTX,0.49905128178745994,0.498
WRB,0.49904810117516396,0.496
TXT,0.499032556882107,0.494
VTR,0.49894742033917283,0.492
KVUE,0.4984088367603882,0.49
EQT,0.4982032993356003,0.488
MMM,0.49810247157242316,0.486
SMCI,0.49800711075664067,0.484
SBAC,0.4979560338884948,0.482
SO,0.4979021616693917,0.48
USB,0.49744569797749727,0.478
LYB,0.49728488248926905,0.476
HWM,0.4972573990315372,0.474
VZ,0.49695921800607185,0.472
SYF,0.49685872596228314,0.47
BNY,0.49662195718116636,0.468
LH,0.4965995150074308,0.466
MS,0.49648358055939906,0.464
APP,0.49628142719008134,0.462
KR,0.49626338867231035,0.46
LULU,0.49599710241963374,0.458
CARR,0.49584817787630014,0.456
AMGN,0.4958388573846008,0.454
LIN,0.4955684122138676,0.452
VST,0.49548881544554013,0.45
PEP,0.4954257108449144,0.448
UNP,0.4947782662111837,0.446
MCK,0.49454361623881726,0.444
RJF,0.49448254687467164,0.442
GPC,0.49441713621073563,0.44
TEL,0.49406681478253245,0.438
YUM,0.49387012034292904,0.436
PGR,0.49373687425369006,0.434
PM,0.4937268576715788,0.432
TECH,0.49371228112815324,0.43
CCL,0.4936462992129623,0.428
PHM,0.49350328659498427,0.426
VMC,0.49300994697015493,0.424
BAC,0.4928735513270657,0.422
CL,0.4928721195695156,0.42
BR,0.4927501665098262,0.418
SCHW,0.49269228946903465,0.416
ESS,0.49266425403335595,0.414
SW,0.4924851489444053,0.412
EG,0.49197328094764864,0.41
PANW,0.4919112636800915,0.408
TT,0.49180067676888706,0.406
CHD,0.4917235930579347,0.404
CPAY,0.49169924889162947,0.402
TSLA,0.49158096242428817,0.4
TDY,0.49151281240663514,0.398
UPS,0.4913180121798184,0.396
TMUS,0.4912030090583891,0.394
STT,0.4911521788453801,0.392
CINF,0.4911372434254187,0.39
KMB,0.4910242583873834,0.388
PEG,0.49070851931194115,0.386
XYL,0.4905252967706475,0.384
AIG,0.4901076629063159,0.382
APD,0.490036958304542,0.38
SWKS,0.4899826916675913,0.378
RSG,0.4899269555316606,0.376
MLM,0.48983515309689357,0.374
TRV,0.4898033812022789,0.372
PRU,0.48969638435233864,0.37
DPZ,0.4896376083011266,0.368
CPT,0.48961492751442875,0.366
EXR,0.4891672827954077,0.364
CME,0.4891021129977165,0.362
ON,0.489100532018548,0.36
EXE,0.4887883765043975,0.358
EMR,0.4886924110221822,0.356
HON,0.4884440032493133,0.354
ORLY,0.4883870100160469,0.352
NOC,0.48821627800547707,0.35
CRH,0.4881373493260759,0.348
WTW,0.4877864335234437,0.346
ORCL,0.48773771187024945,0.344
NCLH,0.48769573227142454,0.342
LMT,0.48766490035395976,0.34
DG,0.48760589895322287,0.338
CSGP,0.48740184536891346,0.336
PCAR,0.48713868179880754,0.334
JPM,0.4870948692706693,0.332
MCO,0.48708809014422266,0.33
DHI,0.4870584775756098,0.328
HPQ,0.4865049150204084,0.326
BDX,0.4863405507941476,0.324
TTWO,0.48596098474779154,0.322
UDR,0.48579090130565133,0.32
TROW,0.4857890110634052,0.318
BSX,0.4856976271603514,0.316
CTSH,0.4856180594188815,0.314
VLTO,0.48558121947712346,0.312
DLR,0.48530675183753186,0.31
NTRS,0.4848022585683567,0.308
TKO,0.48462617748166253,0.306
WYNN,0.48462337811857986,0.304
CASY,0.4844422800386246,0.302
MCHP,0.4842556668663494,0.3
PFG,0.4841631827165895,0.298
GPN,0.48395906797855426,0.296
UHS,0.48361129075954096,0.294
J,0.4832668751524734,0.292
DHR,0.4829888567092987,0.29
ZBRA,0.48292326014999837,0.288
NVR,0.4828143598265925,0.286
AWK,0.4825483547023916,0.284
BLDR,0.48249571659071794,0.282
ZTS,0.4824322611521291,0.28
SJM,0.4821285669053069,0.278
AMT,0.4820693030609861,0.276
BRK-B,0.48202568429495946,0.274
WFC,0.48202245003429006,0.272
PNR,0.4819643931282978,0.27
MSI,0.48192707903074206,0.268
DECK,0.48165885351813875,0.266
APTV,0.4816286902898987,0.264
AXON,0.48128471248771365,0.262
MOS,0.4812146738935518,0.26
HOOD,0.4811771937779658,0.258
HD,0.48097304016674175,0.256
LOW,0.4809286956415349,0.254
CI,0.4809123086574621,0.252
AAPL,0.4807926389826186,0.25
TXN,0.4806840630655648,0.248
CPRT,0.4806169185193983,0.246
AMZN,0.480138687541809,0.244
ABT,0.4799334871204065,0.242
SOLV,0.4795960150776136,0.24
KDP,0.47944747626249595,0.238
DRI,0.47935141056381086,0.236
MDLZ,0.47929245288434574,0.234
RCL,0.47918090575660427,0.232
ERIE,0.4791247973591725,0.23
MA,0.4791104642527172,0.228
INVH,0.4786884669061525,0.226
AMP,0.47857389525123134,0.224
ZBH,0.47854006124381143,0.222
EL,0.47844244525198787,0.22
CBOE,0.4782321111475158,0.218
NXPI,0.47808304183865163,0.216
MCD,0.4780635992812045,0.214
EQR,0.4779551728089515,0.212
HRL,0.47769189733545697,0.21
ETN,0.47764442030683835,0.208
TTD,0.47736362204590077,0.206
SPGI,0.47653554321027225,0.204
LDOS,0.4762608743444961,0.202
WY,0.47613723140155173,0.2
AJG,0.47597303643595024,0.198
CRM,0.47589824066691844,0.196
MET,0.4758262516219606,0.194
MAA,0.4757572227280663,0.192
AOS,0.47567982786004503,0.19
PLTR,0.4755190074269376,0.188
CVNA,0.47546116570456803,0.186
ADSK,0.4754088601278516,0.184
BRO,0.4753385203190576,0.182
ARE,0.4749285283752685,0.18
ACN,0.47473098053437857,0.178
IDXX,0.47442276595726296,0.176
AVB,0.4744047138109932,0.174
MSCI,0.4742422111856283,0.172
LEN,0.47420209500446453,0.17
AVY,0.4740788286226047,0.168
IBM,0.47397392847901465,0.166
INTU,0.47382333666361315,0.164
ALLE,0.47373867075797294,0.162
NFLX,0.47371410198766245,0.16
COIN,0.4736701093604341,0.158
PYPL,0.47360381381916766,0.156
BKNG,0.4733136369987346,0.154
BA,0.47306443973525536,0.152
UBER,0.473039337463762,0.15
WM,0.4728306455969331,0.148
CEG,0.4726034471064596,0.146
BX,0.47258049815517805,0.144
ROP,0.4725093659208665,0.142
GEHC,0.4723209191717821,0.14
OMC,0.472115607434167,0.138
AON,0.4718005220559853,0.136
VICI,0.47174410628172125,0.134
PTC,0.4716551533022434,0.132
BXP,0.4715262085539152,0.13
IT,0.4715147762186074,0.128
CMG,0.47149844474361957,0.126
ARES,0.47123811318473885,0.124
FICO,0.47114263226546815,0.122
GDDY,0.4707501296503918,0.12
ALGN,0.47068684006951667,0.118
PSKY,0.4694173471971928,0.116
VRSN,0.4692872822477682,0.114
STE,0.4691947972537842,0.112
CCI,0.469080913049915,0.11
ICE,0.4688488522191935,0.108
SNPS,0.4687810856278089,0.106
BLK,0.46861954237560394,0.104
PODD,0.4684769314418165,0.102
CBRE,0.4683873121376417,0.1
APO,0.4679912102281581,0.098
CMCSA,0.4678422592200766,0.096
AXP,0.4676143937023936,0.094
COO,0.46751651688662427,0.092
IFF,0.46749606970291774,0.09
PG,0.46735177208845224,0.088
DIS,0.4669993185219696,0.086
META,0.4669014279523033,0.084
OTIS,0.4664231839435719,0.082
SYK,0.4663581131785214,0.08
DXCM,0.46599156391272795,0.078
QCOM,0.4643494794755998,0.076
VEEV,0.4642149149294032,0.074
KHC,0.4641917978920514,0.072
CLX,0.4641893254042211,0.07
NWS,0.4638279361540345,0.068
NWSA,0.4628666381061293,0.066
RMD,0.46260756155360566,0.064
NDAQ,0.46195161612643487,0.062
KKR,0.4619054876785827,0.06
VRTX,0.46154432910446425,0.058
FIS,0.4605795433623548,0.056
GD,0.46057917013688726,0.054
MKC,0.4600150383544149,0.052
VRSK,0.45945835145345687,0.05
JKHY,0.45934747114979907,0.048
BAX,0.4588000441507664,0.046
NKE,0.4571114816897304,0.044
EFX,0.4569304664120958,0.042
TRMB,0.45690561655465367,0.04
FISV,0.4568538789010941,0.038
CDW,0.4568041384923954,0.036
MRSH,0.4562142151261272,0.034
MDT,0.45473699202832263,0.032
GEN,0.4536366244184114,0.03
PAYX,0.45318536132018267,0.028
MSFT,0.4528855134335194,0.026
ADBE,0.45035156359209827,0.024
ISRG,0.45015969007259793,0.022
ADP,0.4493655227718744,0.02
CHTR,0.44815391803201016,0.018
GIS,0.44808513257189625,0.016
FDS,0.44612365924312924,0.014
NOW,0.44564359091075373,0.012
CTAS,0.443216610538559,0.01
TYL,0.4432138662824939,0.008
FOX,0.4387787169284471,0.006
FOXA,0.4365574321208989,0.004
WDAY,0.4238926486105265,0.002
