ticker,prob_outperform,rank_pct
COIN,0.5112014720430966,0.782
FDX,0.5109157714058405,0.78
PKG,0.5107514161090827,0.778
CDNS,0.5107072966203472,0.776
BIIB,0.5106655969120241,0.774
CRWD,0.5105180370270554,0.772
SO,0.5105101342340939,0.77
IEX,0.5104897938418569,0.768
VLO,0.5104727540944406,0.766
LEN,0.510451062187526,0.764
MAR,0.5102240110140291,0.762
MAS,0.5101594746727318,0.76
FE,0.5100840000949983,0.758
WEC,0.5099310590522315,0.756
LMT,0.5098730044456673,0.754
MMM,0.5097921076927886,0.752
SWKS,0.5097340505287989,0.75
CTSH,0.5096832017255724,0.748
MRK,0.5096726920858212,0.746
LNT,0.5096118753341103,0.744
FCX,0.5094506651625341,0.742
SNPS,0.5094235646535731,0.74
PG,0.509247958498108,0.738
CMS,0.5091498218524546,0.736
WAB,0.5090836124436087,0.734
AZO,0.5090510646678745,0.732
FLEX,0.5090152534504457,0.73
SNA,0.5089543746463675,0.728
AEP,0.5088692498189792,0.726
ROK,0.5088558165117039,0.724
AEE,0.5088387268102883,0.722
AME,0.508777114203322,0.72
XEL,0.5086981056331443,0.718
DTE,0.5086743808638158,0.716
APA,0.5086331489330491,0.714
WMT,0.5084163051079538,0.712
HWM,0.5083831333268468,0.71
LIN,0.5081812178923165,0.708
HSIC,0.5081139132476926,0.706
CFG,0.5080802791719817,0.704
TDG,0.5080035406292936,0.702
EXC,0.5079460349602678,0.7
PLTR,0.5079217357764729,0.698
CARR,0.5078312794204289,0.696
GS,0.5078253982890696,0.694
JNJ,0.5076550329438686,0.692
KO,0.5075713576584702,0.69
EVRG,0.5074482987449092,0.688
MPWR,0.507422768516015,0.686
PLD,0.5073621385231317,0.684
CHD,0.5073514654941753,0.682
ABBV,0.5072221627101173,0.68
IDXX,0.5071300535951411,0.678
JCI,0.5068522473574278,0.676
EW,0.5068211471722786,0.674
VMC,0.5066913621103631,0.672
ULTA,0.5064120374911112,0.67
EQR,0.5064101407578504,0.668
ALLE,0.5062946535571935,0.666
CAH,0.506287977101915,0.664
PHM,0.5062348440227056,0.662
UAL,0.5060931084082075,0.66
LLY,0.5060709388497585,0.658
LH,0.5060421475060801,0.656
LUV,0.5060240993451541,0.654
DVN,0.5059899410944769,0.652
EXR,0.5059061679034278,0.65
EBAY,0.5058337815548098,0.648
TPL,0.5057175163399077,0.646
UNH,0.505620984451191,0.644
GRMN,0.505554108682056,0.642
PM,0.5054096340399241,0.64
AES,0.5051692770109092,0.638
UDR,0.5050806168545962,0.636
KEYS,0.5050695100795164,0.634
DVA,0.505021949699862,0.632
IRM,0.5049460369581741,0.63
ED,0.5046956124568152,0.628
TSN,0.5046770437996655,0.626
WELL,0.5046271793014795,0.624
FAST,0.5045666783193072,0.622
TXT,0.5045300458667608,0.62
ETR,0.504446746583002,0.618
EME,0.5043624048722785,0.616
GE,0.504358920422857,0.614
PEG,0.5042204685136213,0.612
MCHP,0.5042158126864367,0.61
IBKR,0.5042152835192466,0.608
ADI,0.5042131784584372,0.606
BDX,0.5041887734649279,0.604
SW,0.5040934187053984,0.602
DIS,0.503983236882618,0.6
EXE,0.5038770571401892,0.598
AVY,0.5038620826166574,0.596
CCL,0.503802000936391,0.594
PODD,0.5037841264840415,0.592
DOV,0.5037336230823412,0.59
ACN,0.5036864429052598,0.588
FANG,0.5036816325151146,0.586
EMR,0.5036617287465562,0.584
NSC,0.503543163370034,0.582
TMO,0.5034082598502707,0.58
ECL,0.5033878212413648,0.578
XOM,0.5033406622052625,0.576
GEHC,0.503311999674547,0.574
TSLA,0.5032541911413354,0.572
CL,0.5031557826593006,0.57
ELV,0.5031503119126152,0.568
BA,0.5029804267487449,0.566
NEE,0.5028942971471867,0.564
ALGN,0.5028866372874395,0.562
GM,0.5028553884198705,0.56
ESS,0.5028145475839969,0.558
CPT,0.5028127380354878,0.556
GEV,0.5027842474946274,0.554
MSI,0.5027558774629068,0.552
VST,0.502695758071141,0.55
PH,0.5026212153132986,0.548
EA,0.5024504639969866,0.546
TAP,0.5024458714167087,0.544
O,0.5023830301984861,0.542
KDP,0.5023192439499125,0.54
ADM,0.5022254649699022,0.538
HD,0.5020626464250344,0.536
KMI,0.502009727535441,0.534
CSGP,0.5019947006388776,0.532
TFC,0.5019689984261528,0.53
ITW,0.5019303837598167,0.528
WST,0.5018415042069413,0.526
LVS,0.5018297512456902,0.524
L,0.501821466099589,0.522
MS,0.5016286472576353,0.52
BRK-B,0.5015986255092634,0.518
UPS,0.5015494336423987,0.516
FTNT,0.5015347923429962,0.514
FITB,0.501497060894833,0.512
IVZ,0.5014492179761693,0.51
INCY,0.5014091585779146,0.508
TGT,0.5013561882755123,0.506
MDLZ,0.5011199860593399,0.504
HON,0.5009792540595556,0.502
AVB,0.5007610516754916,0.5
T,0.5005783143608076,0.498
KKR,0.5004271633185804,0.496
ON,0.5003530813814068,0.494
CPAY,0.5003281628552665,0.492
FOX,0.5003142829967063,0.49
BMY,0.5002394462448014,0.488
J,0.5001625389449373,0.486
PPG,0.5001200047977353,0.484
CB,0.5001137001325302,0.482
YUM,0.5000971668829103,0.48
SOLV,0.5000877255438796,0.478
SYY,0.5000653223119111,0.476
IFF,0.49994501169113126,0.474
CHTR,0.49984727756883257,0.472
MPC,0.4998123908625224,0.47
NOC,0.4996432358620175,0.468
ETN,0.4995700259170282,0.466
PANW,0.4994710365497735,0.464
PCG,0.49939733650018403,0.462
ROL,0.4993552963776805,0.46
TRGP,0.49935288046650345,0.458
NFLX,0.49929416470169413,0.456
VTR,0.499281300705927,0.454
LII,0.4992285498892677,0.452
NXPI,0.4991854563357945,0.45
VZ,0.4991552303502513,0.448
AVGO,0.499096541861202,0.446
TT,0.4989863298995723,0.444
CME,0.4989045095642467,0.442
COF,0.4989032150254157,0.44
WY,0.4986177435907904,0.438
CLX,0.49859057346065333,0.436
OMC,0.49849857748268966,0.434
BX,0.49841142345985173,0.432
V,0.49840485309016563,0.43
GILD,0.49839843047565624,0.428
EXPD,0.49832200269334376,0.426
OKE,0.4981415541672757,0.424
CEG,0.4981304689547831,0.422
NVDA,0.4981104161031405,0.42
FOXA,0.49806468993699876,0.418
NVR,0.4980406576202152,0.416
ORLY,0.4980340424389328,0.414
KHC,0.49797984590113437,0.412
JPM,0.4979215271673685,0.41
BF-B,0.4978831159629039,0.408
PFE,0.49786643207345843,0.406
CVX,0.49779224555595775,0.404
SPGI,0.49770427592485106,0.402
TTWO,0.49768472980541983,0.4
PNW,0.4975932117547439,0.398
BKNG,0.49743353212838926,0.396
DECK,0.4973193112962344,0.394
BEN,0.49723257235049756,0.392
CINF,0.49719309589757915,0.39
DDOG,0.4971381358515664,0.388
WMB,0.4971277091727752,0.386
MSCI,0.49701536472028446,0.384
IR,0.49700628756653553,0.382
A,0.4969976523645985,0.38
IQV,0.49697582628080506,0.378
MTB,0.49696442893649845,0.376
PCAR,0.49692194033880505,0.374
COP,0.49681085876605696,0.372
FICO,0.4967576094553987,0.37
TXN,0.49673560129362526,0.368
AMZN,0.49660798197999667,0.366
OTIS,0.49657682140156845,0.364
RTX,0.4963352947951368,0.362
AIZ,0.49632260439521847,0.36
KVUE,0.49624886102945576,0.358
GL,0.49611592673221383,0.356
WM,0.49611526373998777,0.354
DLTR,0.4960809668556121,0.352
IBM,0.4960690088495618,0.35
EOG,0.4959663078148853,0.348
RVTY,0.4959366114732853,0.346
INVH,0.49583513667240475,0.344
DLR,0.4957673838012797,0.342
NRG,0.49566825073137466,0.34
DRI,0.49565305671018434,0.338
F,0.49562256747432987,0.336
DG,0.4955465014942169,0.334
CI,0.4955331253013314,0.332
AWK,0.4955247911149292,0.33
AXON,0.4955236802496457,0.328
AON,0.4954741541352123,0.326
OXY,0.49542524143755673,0.324
XYZ,0.4954227413862815,0.322
HUBB,0.49540048538370834,0.32
VRTX,0.49537724754406703,0.318
GD,0.49533848792301666,0.316
PTC,0.49531514604960203,0.314
DHR,0.4953063265489889,0.312
PNC,0.49485485222810105,0.31
NOW,0.4948470686988705,0.308
LYV,0.4944973769223672,0.306
AKAM,0.49444564226339777,0.304
SYF,0.49427401205192917,0.302
AFL,0.49415112419668655,0.3
KLAC,0.4940096311310605,0.298
VICI,0.4939865203716209,0.296
MSFT,0.49396520651097403,0.294
BNY,0.493952640589076,0.292
TRV,0.49387939347986926,0.29
ZBH,0.49372851362155357,0.288
AMT,0.4936144200927277,0.286
PSX,0.49358056022180596,0.284
WAT,0.4935535331390593,0.282
BXP,0.49349309064634467,0.28
COO,0.4933671845338463,0.278
CRM,0.49324419555162646,0.276
EIX,0.4932270016808284,0.274
MAA,0.49311525418354907,0.272
CF,0.49309473828647765,0.27
HIG,0.4930651757372819,0.268
UBER,0.49302238625184824,0.266
SHW,0.49299322718098604,0.264
DASH,0.4928490856789438,0.262
AMCR,0.49280232278732666,0.26
RMD,0.492761655690662,0.258
CMCSA,0.4925924377527826,0.256
IP,0.49253996428557223,0.254
SRE,0.4924105650326241,0.252
APD,0.4923618708324693,0.25
GDDY,0.4922857713921426,0.248
KR,0.4922706033878067,0.246
ICE,0.49212539168973163,0.244
CVS,0.4919948962024482,0.242
KMB,0.49179284080622726,0.24
GPC,0.4914706537372602,0.238
REGN,0.4913125857232549,0.236
CASY,0.4908947620825121,0.234
ACGL,0.4908759536120172,0.232
WFC,0.49077426325145607,0.23
VRSK,0.49070265979233557,0.228
MA,0.490607566377426,0.226
FISV,0.4900907305403307,0.224
NKE,0.49003917767807614,0.222
ERIE,0.49003459326663196,0.22
APO,0.48998696619431764,0.218
TYL,0.48983399864760496,0.216
TMUS,0.4897911457528252,0.214
ES,0.48956865809734895,0.212
RSG,0.4894367354513527,0.21
KEY,0.48942530816655366,0.208
MNST,0.489420608797975,0.206
ADBE,0.489359863248357,0.204
MDT,0.4893566256024048,0.202
BAX,0.489280256795219,0.2
ABNB,0.4891415423697273,0.198
AIG,0.4891338117903875,0.196
FFIV,0.4890628248913643,0.194
CTAS,0.4890467338929677,0.192
PNR,0.4890098396410314,0.19
WRB,0.48887430098198104,0.188
HOOD,0.48880826903061786,0.186
BLK,0.48869551517423254,0.184
STE,0.48864799804960213,0.182
AAPL,0.48854398485405043,0.18
GPN,0.48852121248345126,0.178
ADSK,0.48843934532794825,0.176
NWSA,0.4884222490202511,0.174
CBRE,0.4884096205283477,0.172
DOC,0.48817486675104244,0.17
HBAN,0.4881702462240089,0.168
VRSN,0.4880198390882873,0.166
GEN,0.4878280068540708,0.164
ARES,0.4877992269507613,0.162
SBUX,0.48758502104564094,0.16
ABT,0.48736486348964164,0.158
ZBRA,0.4872543489083632,0.156
MRSH,0.48697964477066497,0.154
HPQ,0.48692721372233677,0.152
IT,0.4868646443957365,0.15
BAC,0.4867042002224284,0.148
WTW,0.4865798920514535,0.146
EXPE,0.48643794962628745,0.144
VLTO,0.48643529807844665,0.142
DXCM,0.48621100551066543,0.14
PFG,0.48609834397508117,0.138
USB,0.4860782252284349,0.136
MCO,0.4858156618273058,0.134
LULU,0.4857671214528919,0.132
NDAQ,0.4856692778436673,0.13
INTU,0.48565602103609623,0.128
AXP,0.4853111805302833,0.126
BR,0.4851884145671579,0.124
HRL,0.48510270653088594,0.122
RF,0.4850509103721404,0.12
BRO,0.48495590229387603,0.118
ATO,0.48490588318528705,0.116
TROW,0.4848198807688543,0.114
COR,0.4846572365391995,0.112
FIS,0.4841949114096011,0.11
MET,0.4840072933844105,0.108
CPRT,0.48391668173544244,0.106
NWS,0.4836043340439332,0.104
D,0.48324327859340654,0.102
BALL,0.4832198022376525,0.1
PGR,0.4831257392750744,0.098
MKC,0.48305144123277816,0.096
RJF,0.4829075159304073,0.094
CTVA,0.4826980356935891,0.092
XYL,0.48269173184394715,0.09
ADP,0.4826639350129903,0.088
PYPL,0.4824190653018103,0.086
MCK,0.4823040081831835,0.084
ANET,0.4821799000208507,0.082
BBY,0.48183207690920155,0.08
ROP,0.4817782387515126,0.078
FDS,0.48177620916066266,0.076
GIS,0.4813948566032144,0.074
WDAY,0.4813059329713643,0.072
CMG,0.4809336588013189,0.07
ODFL,0.48084110666551283,0.068
EFX,0.48073901195514923,0.066
SYK,0.48051707437613034,0.064
QCOM,0.4804079701883181,0.062
MTD,0.4796870247438171,0.06
NTRS,0.47953129509723497,0.058
PAYX,0.47842212806898665,0.056
ALL,0.4784072407546066,0.054
CRL,0.4780606774865219,0.052
TTD,0.4773473155122568,0.05
WYNN,0.4768229825952551,0.048
MOS,0.47595765808959845,0.046
VEEV,0.47572818851906085,0.044
CBOE,0.4754821141565333,0.042
CCI,0.4749650853739889,0.04
PRU,0.47429012052824127,0.038
STT,0.4730358533907455,0.036
TECH,0.4727779555938935,0.034
META,0.4722706254744489,0.032
SLB,0.4721708634509069,0.03
SBAC,0.47130098117555624,0.028
AMP,0.4695511441385856,0.026
CDW,0.469359444323282,0.024
LYB,0.4672510104816389,0.022
SCHW,0.46709854874452905,0.02
TRMB,0.46656672812108746,0.018
AJG,0.4651370526443439,0.016
EG,0.46449752957851154,0.014
DOW,0.4618791383647128,0.012
HCA,0.46141763813128667,0.01
BKR,0.4610959993070961,0.008
UHS,0.45386883485834595,0.006
JKHY,0.4427165545195503,0.004
GWW,0.4151746915776854,0.002
