ticker,prob_outperform,rank_pct
WAB,0.5358037790483888,0.848
CRWD,0.5355691251880592,0.846
UNH,0.5352244473814446,0.844
HLT,0.5350926144687829,0.842
LNT,0.5342526468373252,0.84
VTRS,0.5342326498676784,0.838
EIX,0.5341552757680718,0.836
CNC,0.5337559628142519,0.834
KEYS,0.5337486643717921,0.832
PLD,0.5335435976082237,0.83
AEP,0.5333851576491375,0.828
WMB,0.533297390858556,0.826
BIIB,0.5332486895614021,0.824
SPG,0.5332421168558142,0.822
GLW,0.5331824062848406,0.82
PSA,0.5331632078785987,0.818
EXPD,0.5331396427213927,0.816
CNP,0.5329573294589681,0.814
CSX,0.5324359342778416,0.812
NDSN,0.531943449038658,0.81
EVRG,0.5319180638519568,0.808
ES,0.5317574048794728,0.806
AMAT,0.531702430777622,0.804
SRE,0.5316821953373078,0.802
WEC,0.530979643693288,0.8
EXPE,0.5308247751629456,0.798
DTE,0.5304408927270283,0.796
TMO,0.5302840290801473,0.794
TGT,0.5298846836390257,0.792
SNA,0.5298063346034951,0.79
VRT,0.5297911456933084,0.788
CVX,0.5296124271580359,0.786
FCX,0.5295870863969581,0.784
EW,0.5291382491837878,0.782
HUM,0.5288930359011974,0.78
PCG,0.5288559558227842,0.778
ODFL,0.5283816959293107,0.776
CDNS,0.5283264991558209,0.774
LYV,0.5282877922689929,0.772
COR,0.5281069329389839,0.77
NI,0.5280365020674086,0.768
WAT,0.52787918407395,0.766
RF,0.5278193826463968,0.764
WSM,0.5275591906145983,0.762
EME,0.5273517729394596,0.76
D,0.526871188142549,0.758
DVA,0.5268061875348257,0.756
FFIV,0.5266445496285631,0.754
C,0.5263412406001554,0.752
CSCO,0.5263224712519216,0.75
AME,0.5254498401545286,0.748
GOOG,0.5254435248741477,0.746
KMI,0.5253498769191479,0.744
KIM,0.5252153447071852,0.742
OKE,0.5249317829969664,0.74
GOOGL,0.5248450737284689,0.738
CRL,0.5247267679282893,0.736
HSIC,0.5246884809653212,0.734
PSX,0.5244410671395789,0.732
PNW,0.5241204761850367,0.73
OXY,0.5240125965574285,0.728
REG,0.5239695211343272,0.726
DUK,0.5238253489329434,0.724
NVDA,0.5234395006919422,0.722
AEE,0.5233103940164365,0.72
BKR,0.5231726359821208,0.718
MTB,0.5231714990613411,0.716
DOV,0.5230651605851071,0.714
INCY,0.5226581036411296,0.712
SLB,0.5224856997396461,0.71
SYY,0.5221967802072972,0.708
KLAC,0.5220821064714068,0.706
DE,0.5220150004229569,0.704
IRM,0.522013962293816,0.702
NEM,0.5219992036361636,0.7
APH,0.5219408813340841,0.698
LLY,0.5216845234004865,0.696
BBY,0.521551825376683,0.694
REGN,0.5206104895552957,0.692
GWW,0.5204795158684107,0.69
DOC,0.5202281919685648,0.688
FTNT,0.5202209674431679,0.686
HUBB,0.5198514399139572,0.684
MRK,0.5195197208089565,0.682
DVN,0.5195042007019629,0.68
CMS,0.5193308374099567,0.678
FSLR,0.5190970757044187,0.676
AFL,0.518083201950153,0.674
GE,0.5180251504062542,0.672
O,0.5175760842881559,0.67
BMY,0.5175584992335959,0.668
FAST,0.5175117763014123,0.666
NSC,0.5172145731980292,0.664
RVTY,0.5164769299151407,0.662
MTD,0.5163208175334779,0.66
CFG,0.5158727200715768,0.658
MRNA,0.5155631782882166,0.656
CTVA,0.5154388748423261,0.654
BEN,0.5153118015462386,0.652
ROK,0.5152182912598251,0.65
GRMN,0.5151738469877604,0.648
ED,0.5150413789879146,0.646
ADI,0.514623930852097,0.644
MPWR,0.5141362392134542,0.642
DGX,0.5140046143975641,0.64
EOG,0.5140031054539165,0.638
L,0.5139518258958049,0.636
TSCO,0.5137316894341962,0.634
GEV,0.5136531573736294,0.632
KEY,0.5134401903053082,0.63
ANET,0.513429669478713,0.628
PPL,0.5130416912150776,0.626
DLTR,0.5125729103199617,0.624
SBUX,0.5122975496907378,0.622
AVGO,0.511890981340485,0.62
FTV,0.5114740352152256,0.618
CF,0.5110521398472094,0.616
IVZ,0.5107318137755297,0.614
XYZ,0.5103802202087044,0.612
ECL,0.5102989105508313,0.61
FITB,0.509731266030393,0.608
EXC,0.509665302080109,0.606
GS,0.5096533908619224,0.604
LVS,0.5093378927981913,0.602
KO,0.50930995741584,0.6
A,0.5093036128145862,0.598
NTAP,0.5091848079537287,0.596
IR,0.5091428239118523,0.594
V,0.5090320174758115,0.592
HAS,0.5084670845733887,0.59
COP,0.5083069803496723,0.588
ABNB,0.5082233408627413,0.586
AMCR,0.5076585654567599,0.584
JNJ,0.5073250798455968,0.582
ALL,0.5073088902239296,0.58
AIZ,0.5071050719380537,0.578
GILD,0.5067150786931722,0.576
IBKR,0.506657044751574,0.574
WELL,0.506624769023764,0.572
PANW,0.5065490106662954,0.57
CB,0.5058585929801745,0.568
BNY,0.5057540769768055,0.566
MS,0.5055698895880373,0.564
JCI,0.5051761847689861,0.562
PNC,0.5046505263922746,0.56
TFC,0.5044928984985805,0.558
ACGL,0.504048291274676,0.556
ITW,0.5036086601185585,0.554
COST,0.5035199370200905,0.552
RTX,0.5034949344062298,0.55
MMM,0.5031151624981431,0.548
SMCI,0.5025802049353477,0.546
AZO,0.5024180370038829,0.544
NRG,0.5011044308513712,0.542
BF-B,0.5008179573793252,0.54
UNP,0.5007773138545071,0.538
PPG,0.5007355827222382,0.536
TPL,0.5007111764721024,0.534
SO,0.5005046678233759,0.532
DOW,0.5003106936091378,0.53
USB,0.49980810099924683,0.528
LII,0.49958837234340525,0.526
HCA,0.49956646194387144,0.524
PFE,0.4994127024410898,0.522
ROL,0.49896355685775473,0.52
PM,0.4988172350414974,0.518
BAC,0.498500957835347,0.516
ESS,0.49794984015360394,0.514
HBAN,0.497845106984312,0.512
IQV,0.4977774416239631,0.51
HWM,0.4976886859370096,0.508
TEL,0.4976435456671185,0.506
AMGN,0.49755121440492717,0.504
T,0.4975150631027807,0.502
COF,0.4973861382121537,0.5
TXT,0.49692801933616954,0.498
SHW,0.49683115552387436,0.496
CPAY,0.4966927286661965,0.494
CARR,0.4966205011424877,0.492
APP,0.49629339023105307,0.49
TSN,0.4961575503115662,0.488
LIN,0.4960500787504649,0.486
RJF,0.4957178899056515,0.484
BALL,0.49548878487362474,0.482
STT,0.49543257443337013,0.48
LHX,0.4954128456051807,0.478
EQT,0.495137639422539,0.476
VTR,0.49483870962023463,0.474
TDY,0.4947667071417951,0.472
KVUE,0.49457241920941,0.47
LH,0.4945185879288525,0.468
AKAM,0.4944893119191125,0.466
JPM,0.4944503816119764,0.464
CRH,0.49419517113858397,0.462
ELV,0.4941411332042108,0.46
HIG,0.4933348859154244,0.458
CSGP,0.4932414777226515,0.456
WTW,0.493095993947945,0.454
MCK,0.4930559841801013,0.452
UPS,0.4929963162622356,0.45
SYF,0.49277367321080673,0.448
TSLA,0.49261351231995265,0.446
YUM,0.49250508603000276,0.444
HII,0.4924242994979777,0.442
DHI,0.4923673225941416,0.44
HPQ,0.4917069780248018,0.438
TECH,0.491637062958146,0.436
GPC,0.4916032614549685,0.434
AAPL,0.49117516324052934,0.432
TROW,0.49114473455827823,0.43
VMC,0.4910953911107122,0.428
PHM,0.4910276490719017,0.426
IP,0.49093558530511705,0.424
ULTA,0.49053206333665306,0.422
AIG,0.49015887813981895,0.42
TAP,0.4901214032211276,0.418
CTSH,0.4897421273321177,0.416
BXP,0.4895761761672465,0.414
PEP,0.4895449584548823,0.412
NTRS,0.4893717615768567,0.41
DASH,0.48936776987197106,0.408
LMT,0.4892423800122084,0.406
TRV,0.4892381304119488,0.404
TDG,0.48887283195065745,0.402
WYNN,0.48869167353006476,0.4
TT,0.4886378025453815,0.398
CHD,0.4885042951360689,0.396
EXR,0.4884820003206313,0.394
PFG,0.4883479425486869,0.392
PEG,0.4883290662680737,0.39
CPT,0.48820001694134924,0.388
HSY,0.4881000009649284,0.386
EG,0.48791728979055105,0.384
EXE,0.48790337850439264,0.382
BDX,0.4878034658394239,0.38
NXPI,0.4877192646817837,0.378
VZ,0.4876229155852367,0.376
TXN,0.48739138538663546,0.374
MCHP,0.4872903506589752,0.372
APD,0.4871188405057315,0.37
CASY,0.48691435968193997,0.368
CINF,0.4868299396592115,0.366
LYB,0.4866706565509716,0.364
PGR,0.48666492879288314,0.362
INTU,0.4865799458693902,0.36
HON,0.4865478712735991,0.358
PCAR,0.48631568289700805,0.356
SWKS,0.4863026376684293,0.354
EMR,0.4861272709423495,0.352
J,0.48603717189696677,0.35
CCL,0.4859747119741538,0.348
XYL,0.48587762940667784,0.346
STZ,0.4857771073219788,0.344
ORLY,0.4854148489574437,0.342
MCO,0.4853874210777801,0.34
PRU,0.48531247818738965,0.338
KMB,0.4853111719529458,0.336
MSI,0.4852743417544255,0.334
ORCL,0.4850790511391539,0.332
SBAC,0.4850150298055321,0.33
TTWO,0.48470039838812234,0.328
WFC,0.4845528549603543,0.326
WRB,0.4842420324524381,0.324
VST,0.48422426861300005,0.322
DLR,0.4840384770872745,0.32
LULU,0.48396610364819487,0.318
UDR,0.48393181643200944,0.316
MLM,0.48373742901751304,0.314
ON,0.48364015999420473,0.312
BRK-B,0.48363174298491884,0.31
ZTS,0.48362023503891466,0.308
SCHW,0.48348161762667347,0.306
DPZ,0.4834383429398063,0.304
NCLH,0.4834116675597783,0.302
KR,0.4833181177357432,0.3
MET,0.48318176468739715,0.298
ACN,0.48311123925441535,0.296
TKO,0.4829896103873257,0.294
VLTO,0.48288033476448283,0.292
DG,0.482722199396148,0.29
DECK,0.48246070496406396,0.288
BLDR,0.4821236691681087,0.286
ETN,0.481760903680101,0.284
AMP,0.4813425422543034,0.282
CPRT,0.4813225225080089,0.28
HOOD,0.4812623068907453,0.278
AMZN,0.481135248750701,0.276
BR,0.4811040979628357,0.274
MDLZ,0.4810447650597738,0.272
CI,0.48102710647266544,0.27
ZBRA,0.4810114784989769,0.268
HRL,0.4809427359114366,0.266
OMC,0.48055734759769314,0.264
CME,0.48027121403892853,0.262
SW,0.4802477853242693,0.26
SJM,0.48016178339154825,0.258
TMUS,0.4801027494127989,0.256
SOLV,0.47988008638157953,0.254
RCL,0.47976653388754176,0.252
DRI,0.4796383512406054,0.25
CL,0.4796209411088469,0.248
MA,0.47960872285413686,0.246
ZBH,0.4790608816443375,0.244
RSG,0.4788626141187189,0.242
INVH,0.4784372348119499,0.24
KDP,0.4783666111491853,0.238
NOC,0.4783334731312657,0.236
AMT,0.47763021180872806,0.234
LOW,0.4776105325950799,0.232
AXON,0.4770808465789557,0.23
NVR,0.4770389125884465,0.228
PTC,0.4769190378407839,0.226
GPN,0.4768614505936078,0.224
SPGI,0.47682941817080027,0.222
WY,0.4767400982534935,0.22
EQR,0.47667576712272214,0.218
IBM,0.4766411787260452,0.216
DHR,0.4764789091135218,0.214
MCD,0.47573165559321845,0.212
BSX,0.4755066982782729,0.21
MAA,0.47492977377104806,0.208
BA,0.4743213139488907,0.206
LDOS,0.4742776867010156,0.204
APTV,0.47408429244011,0.202
PODD,0.473917694789449,0.2
MOS,0.4737390887783941,0.198
EL,0.47313724918490047,0.196
AVB,0.4727083793119011,0.194
VICI,0.47270599022382653,0.192
MSCI,0.4724433849650361,0.19
IFF,0.4724267739557721,0.188
IDXX,0.47203968021168125,0.186
PNR,0.47196968085297186,0.184
COO,0.47192858849293057,0.182
STE,0.471823196713727,0.18
NFLX,0.4716451586737387,0.178
LEN,0.4716134540384665,0.176
AWK,0.4716043910830696,0.174
PLTR,0.47148753348542427,0.172
ARE,0.4711352217965563,0.17
CVNA,0.47105509876185875,0.168
ALGN,0.47083551629734943,0.166
APO,0.4704897990721786,0.164
PYPL,0.4697799375062472,0.162
GD,0.46975299106963775,0.16
UHS,0.4697507852140594,0.158
CRM,0.46952108445020013,0.156
CEG,0.46951499839637023,0.154
HD,0.46907968382264853,0.152
ERIE,0.4690741244090388,0.15
WM,0.4690534376133108,0.148
TTD,0.46882114080448023,0.146
AON,0.4686870371824228,0.144
DIS,0.46856664879363824,0.142
BLK,0.4683583221574424,0.14
COIN,0.4683471396676698,0.138
GDDY,0.46827051962478666,0.136
SYK,0.46815794601822674,0.134
AVY,0.4678942220931103,0.132
FICO,0.46762322711766197,0.13
ALLE,0.4675837552454778,0.128
AXP,0.4674954429919581,0.126
DXCM,0.46739694207414156,0.124
ADSK,0.4673808875236182,0.122
ABT,0.46708020570429964,0.12
AJG,0.4664443962905104,0.118
GEHC,0.46574558680073974,0.116
SNPS,0.46561049103018287,0.114
CBRE,0.4655029792756767,0.112
PSKY,0.46540743354696107,0.11
VRSN,0.4653227910792231,0.108
BX,0.4651487463848499,0.106
UBER,0.4651006016253859,0.104
ARES,0.46454805193678217,0.102
BRO,0.4637705977409441,0.1
IT,0.46361477504292226,0.098
PG,0.46356867961060993,0.096
CMG,0.46345666399857866,0.094
AOS,0.46318901489674524,0.092
CCI,0.46310037068264015,0.09
GEN,0.46300153788076676,0.088
BKNG,0.46215249568770644,0.086
KHC,0.46201957007548344,0.084
NWSA,0.4619951441393678,0.081
NWS,0.4619951441393678,0.081
ROP,0.46178919878361174,0.078
META,0.4615796880346179,0.076
RMD,0.4613321540836399,0.074
NDAQ,0.46121332244747926,0.072
KKR,0.46055070341407606,0.07
ADP,0.45967160462630885,0.068
ICE,0.4592243643825371,0.066
VEEV,0.45892637855531543,0.064
CHTR,0.45878130722868754,0.062
MDT,0.4576648170528891,0.06
CMCSA,0.4549193434513903,0.058
NKE,0.45476382116872277,0.056
OTIS,0.45453727189443077,0.054
CDW,0.45439595233943153,0.052
FISV,0.45401893263466725,0.05
FDS,0.4534850746505528,0.048
CBOE,0.45315224954510747,0.046
VRTX,0.4529180571449922,0.044
JKHY,0.4529065836999326,0.042
ADBE,0.4528870954030612,0.04
MRSH,0.4527008039899562,0.038
FIS,0.4524511569941347,0.036
CLX,0.4521243065311645,0.034
EFX,0.4519830391082476,0.032
MSFT,0.45158324885093537,0.03
NOW,0.4506478202534337,0.028
VRSK,0.4503014452285376,0.026
MKC,0.4499657476806995,0.024
QCOM,0.44912839600358234,0.022
PAYX,0.44717668609974676,0.02
BAX,0.44521282432176973,0.018
CTAS,0.4436744638394041,0.016
ISRG,0.44224072875155374,0.014
FOXA,0.4419352991664742,0.012
TRMB,0.44144539333440896,0.01
TYL,0.44130708747447256,0.008
FOX,0.4413007416069296,0.006
GIS,0.44124796156207197,0.004
WDAY,0.4219889831199576,0.002
