ticker,prob_outperform,rank_pct
T,0.497452776133655,0.488
ABNB,0.49737432833680667,0.486
DTE,0.4973722507014422,0.484
TDY,0.49736270565122437,0.482
PFE,0.4973148252353,0.48
DUK,0.4972711278846149,0.478
STZ,0.4969821624250323,0.476
MSFT,0.4968508948887125,0.474
BDX,0.4968432097457647,0.472
CB,0.49678241871831536,0.47
IR,0.49676960445176865,0.468
ON,0.4967188845955047,0.466
GD,0.49669424970279735,0.464
OMC,0.49663500862123244,0.462
AMZN,0.4965493530703101,0.46
VMC,0.496420455198115,0.458
RVTY,0.49616845584424113,0.456
COP,0.4959644627729197,0.454
PRU,0.4958154458393085,0.452
EW,0.49578572830769674,0.45
EOG,0.4955927191125132,0.448
BALL,0.4955636165808845,0.446
HAS,0.4954605552212054,0.444
DOW,0.49532679927307777,0.442
TYL,0.4952367240773885,0.44
BXP,0.4951521005895341,0.438
ADBE,0.49510268687097525,0.436
OXY,0.4949284481993071,0.434
MLM,0.4945825520517171,0.432
WM,0.49446148342537644,0.43
CDNS,0.49441747465059815,0.428
BAX,0.49434109750946964,0.426
COST,0.4943079957493378,0.424
CLX,0.494293045794483,0.422
UBER,0.49407305208180397,0.42
BLK,0.49404550153742266,0.418
EQR,0.49392325685608446,0.416
BMY,0.4937774148343504,0.414
URI,0.49376403803478214,0.412
SYY,0.4937579008375798,0.41
EG,0.4933127560157943,0.408
HOOD,0.49319991527410884,0.406
V,0.49315415889849684,0.404
GEN,0.493132317154536,0.402
CRM,0.4930448763905461,0.4
CCI,0.49267323302224836,0.398
EXR,0.4925266176577824,0.396
PSX,0.4918331336263142,0.394
FE,0.49174364513729485,0.392
AEE,0.4916135690817037,0.39
VST,0.49154441385439124,0.388
CINF,0.4915319177526389,0.386
PAYX,0.4914641652313562,0.384
EA,0.49141636128236243,0.382
DECK,0.49137831254413905,0.38
DOV,0.4912127638132298,0.378
INVH,0.49097397781991003,0.376
HIG,0.49095467749854144,0.374
AON,0.4907432656577001,0.372
HD,0.4904676987793607,0.37
SJM,0.4903828006979452,0.368
XYL,0.49037123455405984,0.366
PHM,0.490249317369419,0.364
CTSH,0.49016275899186595,0.362
FIS,0.4900551783496085,0.36
LHX,0.48994526372064706,0.358
ORCL,0.48993970719215907,0.356
WFC,0.48991656220337776,0.354
WEC,0.4896942279335555,0.352
MCHP,0.4896275078781875,0.35
DXCM,0.48959824603184277,0.348
LULU,0.4895957509858136,0.346
ISRG,0.4895787226963889,0.344
CARR,0.48941485873089685,0.342
BKNG,0.48928079073106434,0.34
SO,0.48922527148521777,0.338
LMT,0.48907610760354375,0.336
META,0.4890671210847619,0.334
KDP,0.4890545612844245,0.332
PTC,0.48881579901348643,0.33
TSLA,0.48865957766684304,0.328
ITW,0.4882961772867062,0.326
NVR,0.4882707285697497,0.324
VTR,0.48825647775408715,0.322
AVY,0.4882503858294384,0.32
SHW,0.4881813203421529,0.318
AXON,0.48814983445482324,0.316
PSKY,0.4881010718984216,0.314
AMCR,0.4879365856443409,0.312
UDR,0.4877852053602546,0.31
ES,0.4877619523103377,0.308
OTIS,0.48775242130591717,0.306
CSX,0.4877164168923506,0.304
RTX,0.4875925417408171,0.302
CMG,0.4875309340391496,0.3
JNJ,0.4875234407013191,0.298
CBOE,0.4874667654836215,0.296
PNR,0.4874439422481248,0.294
PYPL,0.4874193889088109,0.292
CHD,0.48739918949346206,0.29
BRK-B,0.4872330933953747,0.288
CPT,0.4869774542764161,0.286
CASY,0.48691186300392925,0.284
TKO,0.48668545168186866,0.282
ZBRA,0.4859872041752172,0.28
BRO,0.48597250449817053,0.278
AVB,0.4854678803163808,0.276
ABT,0.4852581829132244,0.274
UNP,0.484895054995441,0.272
VEEV,0.484886041596917,0.27
SPGI,0.4848783631433947,0.268
COIN,0.4848612053750084,0.266
NOW,0.4848487695052405,0.264
HSY,0.48482099187427147,0.262
EL,0.4847462579126813,0.26
NWSA,0.48474249959420584,0.258
TXT,0.48470315221212823,0.256
APP,0.4846519062962105,0.254
ZBH,0.48457523401326025,0.252
SW,0.4845483076744567,0.25
DRI,0.4844023225168056,0.248
NRG,0.4840502236811537,0.246
COF,0.48403730338029916,0.244
TT,0.48403055375899945,0.242
STE,0.483935938241155,0.24
XOM,0.4838744158695051,0.238
LII,0.4837974620668365,0.236
NWS,0.4837952644701971,0.234
FAST,0.48330484086969355,0.232
SNPS,0.4829662376523662,0.23
TSCO,0.48295784265230607,0.228
COR,0.4828490869535852,0.226
MA,0.4823329816580617,0.224
EFX,0.48227085928159086,0.222
SYF,0.48226790638203676,0.22
ADSK,0.48226647054476995,0.218
RCL,0.48225724407000037,0.216
PG,0.4820598639534318,0.214
WDAY,0.4820132230855603,0.212
AJG,0.48191822400902956,0.21
COO,0.4817988099183179,0.208
IQV,0.4815451174529391,0.206
ALL,0.4815362712271532,0.204
AIG,0.481360804490744,0.202
MRSH,0.4812979354144427,0.2
AKAM,0.4811613077603398,0.198
CTVA,0.48105519719733825,0.196
VICI,0.4807923887601696,0.194
RSG,0.480774236311737,0.192
PPL,0.48070780188822826,0.19
APTV,0.48068064817994405,0.188
KVUE,0.4804079412308219,0.186
CI,0.48038291383614923,0.184
MCO,0.48036386559703914,0.182
ADP,0.480324014114965,0.18
CHTR,0.48025812433012827,0.178
LVS,0.48013418899585436,0.176
CEG,0.48012839412455244,0.174
DASH,0.47997156221809595,0.172
KHC,0.47956721740944863,0.17
TRMB,0.4794973097747393,0.168
ESS,0.47937846553715113,0.166
NSC,0.47876645482032426,0.164
HII,0.47848999617150456,0.162
DHR,0.4783572879736311,0.16
NKE,0.4782756058216323,0.158
YUM,0.47821845714809413,0.156
VRTX,0.47785599197340195,0.154
KMB,0.47783123719171045,0.152
VLTO,0.4778272103298039,0.15
GPN,0.47776287985741067,0.148
TAP,0.4776171519353217,0.146
HON,0.47728311930375616,0.144
KKR,0.47722874385137404,0.142
MAA,0.4771305526372918,0.14
TMUS,0.4771120628114586,0.138
WY,0.47685373770770717,0.136
ICE,0.47674509364017187,0.134
MOS,0.4766606897520737,0.132
WTW,0.47653473985341155,0.13
GDDY,0.4764786581842918,0.128
AMT,0.4763246828471099,0.126
AWK,0.47588839506502684,0.124
MDLZ,0.47588800533915304,0.122
TECH,0.47581409786579587,0.12
CDW,0.4756217363852319,0.118
LDOS,0.47558840969622734,0.116
TTD,0.47525626551379746,0.114
CMS,0.4752472422781451,0.112
MSCI,0.4751283293217288,0.11
HRL,0.47479136748222384,0.108
DGX,0.4746433522781416,0.106
IBM,0.47416046262993716,0.104
BF-B,0.47410027065880916,0.102
LH,0.47385122267975194,0.1
NCLH,0.4735919873321951,0.098
ETN,0.4729276765022685,0.096
AOS,0.47261690579551763,0.094
ROP,0.47232627433237856,0.092
ZTS,0.4723047130674669,0.09
FDS,0.47211977626347534,0.088
ERIE,0.4719297065282036,0.086
PEG,0.4714452533745331,0.084
NOC,0.4709648189961993,0.082
DLR,0.4708181811948601,0.08
ARES,0.4706121221376416,0.078
VRSK,0.47054953583630726,0.076
MDT,0.470162439235379,0.074
TMO,0.46937138008106255,0.072
SMCI,0.46925847815152955,0.07
MKC,0.4690809397151805,0.068
FISV,0.4690103938419674,0.066
APO,0.4689072477649587,0.064
PODD,0.46876228467793285,0.062
GIS,0.4686192889487361,0.06
WRB,0.46844857244827887,0.058
FICO,0.4684164900050854,0.056
JKHY,0.4680307501275007,0.054
CME,0.4676580486865798,0.052
EQT,0.46750579082585897,0.05
FOXA,0.4671603686018349,0.048
IT,0.4668479027342303,0.046
EXE,0.46655102331636294,0.044
BR,0.4657580705504674,0.042
BSX,0.46551189073924637,0.04
MTD,0.4653104814292652,0.038
CTAS,0.46522626989846066,0.036
APD,0.46480705948333567,0.034
BX,0.463648917193286,0.032
ALLE,0.4630621263488009,0.03
LYB,0.4622967787857106,0.028
ORLY,0.4616218927948132,0.026
DPZ,0.46027970766033877,0.024
TDG,0.46025227772140587,0.022
GPC,0.46016745924250724,0.02
SYK,0.4595428591022736,0.018
INTU,0.4568940925410499,0.016
ARE,0.45651104048184465,0.014
QCOM,0.4564763554816878,0.012
ACN,0.4561835343217306,0.01
IP,0.45244513850448353,0.008
PGR,0.44819827890531627,0.006
TRV,0.4475099179730029,0.004
SWKS,0.4307629310067776,0.002
