date,ml,tsmom_252
2012-04-26,0.00012067711844675639,-0.0008294129720463622
2012-04-27,-0.0002920317121314765,-0.0005762222094713776
2012-04-30,0.00020516506735424392,0.0002897190188962858
2012-05-01,-0.0005852762915110308,-0.0007718953136811352
2012-05-02,0.00038336769877887506,0.00047484412224812176
2012-05-03,-0.00046851310067277523,0.0009001331769848598
2012-05-04,-0.00026202817253933355,0.00043356042334212957
2012-05-07,-0.0007857766132708447,0.0028951502960193904
2012-05-08,-0.00036542267179228295,-0.00015197079957722395
2012-05-09,-0.0004455178348443219,0.0024009639151114826
2012-05-10,-0.0005355577973403905,0.001500701628329514
2012-05-11,0.00011744509877354675,0.0006063935600073235
2012-05-14,-0.0001304895792702137,0.002732526044261714
2012-05-15,-0.0004397725824942897,0.0020236540126018004
2012-05-16,-0.0005588423075805069,0.002616957304756453
2012-05-17,-0.0002818461326387416,0.0007528948501937901
2012-05-18,9.122186192264406e-05,0.002751882332882742
2012-05-21,-0.00024014979456337605,-0.0008744065022996632
2012-05-22,0.0001534758553064609,-0.0016943846018563275
2012-05-23,-0.0007661820328101843,0.006690543549775783
2012-05-24,4.970929209714164e-05,0.0007469616817924021
2012-05-25,-8.82825369674745e-05,-0.0007488438493298612
2012-05-28,0.00028177093031082884,-0.0013836394546019785
2012-05-29,5.5870591394341585e-05,0.0003276661236697039
2012-05-30,6.702541311549842e-05,0.00376253995495401
2012-05-31,-0.00029976244849190477,0.0036598849299316356
2012-06-01,-0.0002488485064978502,0.004354380538956025
2012-06-04,-0.0008064069290760722,0.0003202196179194623
2012-06-05,-0.000505192337245961,-0.00314470588543543
2012-06-06,0.0001060291989407393,-0.0036056160043828793
2012-06-07,-0.0005382025461021351,-0.003387937547208195
2012-06-08,-0.00022538307735767274,0.0006387692833808348
2012-06-11,-0.0013206160060814942,-0.0022736958303599393
2012-06-12,0.0001295098880255877,0.0036220684089182413
2012-06-13,-0.00018898091565805423,-0.0009532044964442008
2012-06-14,-0.0005205887267102013,-0.001541359417051947
2012-06-15,-0.00024955413237895657,-0.0020420756047322863
2012-06-18,-0.0007297133202186211,-0.0023181940499480986
2012-06-19,0.0002446221984637148,-6.171108396417348e-05
2012-06-20,-0.0007845025285990516,-0.000882041875873471
2012-06-21,-0.0001710136485575002,0.00030234507114859817
2012-06-22,0.0007834894956563689,0.003111664535422665
2012-06-25,3.028457737914188e-05,0.00192742232623021
2012-06-26,0.0006303275246238964,0.0007882494521868521
2012-06-27,0.0001858472818212678,-0.001545711363994214
2012-06-28,1.4443898691570494e-05,0.0007920695005113399
2012-06-29,-0.0004463287332134289,-0.005511973326583801
2012-07-02,-0.0008888220424471361,-0.005219629482881153
2012-07-03,-0.00027266871779281526,-0.0016338455555166254
2012-07-04,1.3516721846736165e-05,-0.0010968951968669096
2012-07-05,5.854211110035628e-05,0.0011688264610220682
2012-07-06,0.0003963531945848968,0.0030317526533160744
2012-07-09,4.540319596373476e-05,0.002480297989623556
2012-07-10,-0.0002459751067010406,-2.3101845583822588e-05
2012-07-11,-0.00022356918862275778,-0.00019255367036592234
2012-07-12,-0.0003267515689165727,0.0018934955603599464
2012-07-13,0.00018953335800712734,-0.00039076240578686717
2012-07-16,-0.00039746372276572024,-0.000758195896376401
2012-07-17,-0.0003523604370599176,8.588389007870649e-05
2012-07-18,9.928509346021107e-05,-0.0005876370013350139
2012-07-19,0.00024047439703454374,-0.0013578635854878337
2012-07-20,-0.0002763180070460662,0.001076503916984457
2012-07-23,-0.0010397353805478653,0.004099563644850454
2012-07-24,9.302737898239782e-05,0.0012758860911595096
2012-07-25,0.00016283252182179337,0.0013125098047811123
2012-07-26,0.0009363286578911468,-0.0013961463284797595
2012-07-27,-0.00031944870816784355,-0.0018829719175105846
2012-07-30,-0.00011982393766945546,-0.000573081967408603
2012-07-31,0.00038199062617264425,0.0002549907062318402
2012-08-01,-4.395161249453823e-05,-0.0007635711660821223
2012-08-02,-0.00039470782211274295,0.0006716629288203786
2012-08-03,0.0013462191461122953,0.0008880378639230405
2012-08-06,-0.0024895455715234077,-0.004277157162448757
2012-08-07,-0.00010835957592277706,0.0007240865065139384
2012-08-08,-0.00024314889481767384,0.0005648916763674194
2012-08-09,0.0003279202220631855,0.0011929019440817543
2012-08-10,0.0002552658586237762,0.0009329512208505503
2012-08-13,-0.00042080868789310554,-0.00017398065192138323
2012-08-14,2.894291430424143e-05,0.00014751676466789532
2012-08-15,0.00017675426577376806,-0.000959270722114475
2012-08-16,0.00022071174972809084,0.0005066853222148124
2012-08-17,0.0002707777884755308,-0.0012032525415934105
2012-08-20,-0.0006807764571133151,-0.0002319078101744268
2012-08-21,0.00033455474727987094,-0.00038019831915678205
2012-08-22,0.0007041990989887927,-0.002663000506821243
2012-08-23,-0.0007372600158221859,-0.00043768658513942607
2012-08-24,-0.00029384743064012894,-0.0009907755249490995
2012-08-27,0.00021363097346545272,0.0001526570282841397
2012-08-28,6.512320096427938e-05,0.0003015177993999962
2012-08-29,-1.494728768363342e-05,7.741736215044901e-05
2012-08-30,-0.0006806124164687242,-8.714975726660308e-05
2012-08-31,-3.192946583566575e-06,-0.0004960164602911856
2012-09-03,0.0006088531185931869,-0.00042097095688652044
2012-09-04,-0.00016895433168484397,-0.0012883709985364719
2012-09-05,-0.00018025604730020068,0.00012252129137235116
2012-09-06,0.00038989324268143456,0.0011910147810868018
2012-09-07,0.0002327367123772188,0.0007229567976473877
2012-09-10,-0.0007053003489424313,-0.0032533154196535026
2012-09-11,-0.00017123879908639237,-0.00016639330645914574
2012-09-12,0.0005225347936041658,0.00047008265036787493
2012-09-13,-0.00035460361243065637,0.0018697398991872974
2012-09-14,0.0012113276296544333,0.0023345803539388
2012-09-17,-0.0010355821643276376,-0.0010865763636478422
2012-09-18,-0.00101560358120081,-0.0011142140112282936
2012-09-19,0.0008987136131877226,0.0012309139793405073
2012-09-20,-7.26007542421075e-05,-0.0009314825865274939
2012-09-21,0.0006171732417558181,0.0009585963534097716
2012-09-24,-0.00029873801471424474,-0.0014554598470197559
2012-09-25,0.0002335147475227069,-0.0008562151633211728
2012-09-26,-0.0003897567886568529,-0.002004010454438503
2012-09-27,0.00011773356470208463,0.001366454900147585
2012-09-28,-0.0002779106976978721,0.0007705249502643291
2012-10-01,0.00014264490144641457,4.425505812436547e-05
2012-10-02,-0.00030122308653890493,-0.0012200915386764459
2012-10-03,-0.0007791010899379188,-0.0007896356604920132
2012-10-04,0.0008838462306194099,0.001067440887556834
2012-10-05,0.0005673685994125106,-0.00014992795073195142
2012-10-08,-0.0011668103434867838,-0.0011298637383154505
2012-10-09,-0.0010307455745128594,-0.00040952563697926474
2012-10-10,-0.0006465167520692658,-0.0008828801523289401
2012-10-11,0.0009692295540537788,0.0017722738058820959
2012-10-12,-0.0008420441775536682,-0.0012876596532945216
2012-10-15,0.00034418792754776985,0.0005844112214865192
2012-10-16,-0.0005880749154195184,3.4398052066473927e-05
2012-10-17,0.0001641010172242126,-0.0021523481026999424
2012-10-18,-0.00031537486730020154,0.0003455601328324724
2012-10-19,-0.0017592456509769442,-0.0025734232239720094
2012-10-22,-0.0004914653821983445,-0.0010190288471713885
2012-10-23,-0.0025072488448274043,-0.0005203393822918771
2012-10-24,-0.00031307563792493825,0.0012566570438776615
2012-10-25,-0.0015502977896782004,0.00010059282943141742
2012-10-26,-9.340130954352803e-05,0.0012217118594458711
2012-10-29,0.0001347054554670715,-0.0007769353822025224
2012-10-30,7.941954894219407e-07,-0.0002530413874096801
2012-10-31,0.0007879648860319249,-1.1798858038313923e-05
2012-11-01,0.0007188581392867946,0.0007840096055781836
2012-11-02,0.000817540128928196,0.001850856706686508
2012-11-05,-0.0009477756261763012,-0.0003049793019312466
2012-11-06,-2.4810881052622282e-05,-7.949270465935118e-05
2012-11-07,-0.0009915386307804506,-0.0011215432007177565
2012-11-08,-0.0018671351962355164,-0.002197568053942475
2012-11-09,-0.0012687221129933637,-0.0019101185053249385
2012-11-12,-0.0004285356337494905,-0.0006338950525084055
2012-11-13,-0.00037329943577010577,-0.00024665228787998307
2012-11-14,-0.000891949840241659,-0.001275418333083228
2012-11-15,-0.0006414866215290903,-0.001766010028526008
2012-11-16,0.0005203869600025718,0.0003963450346526715
2012-11-19,0.0018767477006614891,0.0024058518854500844
2012-11-20,0.0006487371195758712,0.00021513704798210815
2012-11-21,0.0007079249304972481,0.000751780920450283
2012-11-22,0.002608114318508155,0.0017556990362855775
2012-11-23,0.0007432488253889568,0.00015392781888650504
2012-11-26,0.0016357531174495423,0.001579705956666561
2012-11-27,-0.00048027581849061416,-0.0007360535262382632
2012-11-28,-0.0008293471607963546,-0.0003956153130211962
2012-11-29,0.0017321309649869444,0.0023664672512592713
2012-11-30,0.0001360806523058667,-0.0008356825280551328
2012-12-03,0.0007815497056068074,0.001048372662314685
2012-12-04,-0.0003057536059397947,-0.0008454831013273459
2012-12-05,0.00037125697854218704,0.0007403309802965169
2012-12-06,0.0008826420523475537,0.0014458774398564513
2012-12-07,-0.00048049834087465684,-0.00026458850456867564
2012-12-10,0.00011695783546052764,0.0016371688819796617
2012-12-11,0.00043566018685440466,-5.259023479368774e-05
2012-12-12,0.0014718638798130275,0.0013088641886902733
2012-12-13,0.0010343427666227442,0.001496315684428892
2012-12-14,0.00010231089740082889,0.0007523269910489902
2012-12-17,0.0004907473348554861,0.0008967332117352751
2012-12-18,0.00031286120937780806,-1.8175928299274812e-05
2012-12-19,0.0010705021004470308,0.00032947789221676407
2012-12-20,-0.0003296436876618356,-0.0010069929109647014
2012-12-21,-0.0009294210183092904,-0.0002544796357532818
2012-12-24,0.00010852420232545995,-0.0025257881804486956
2012-12-25,4.487061331394607e-05,0.0005719965634705682
2012-12-26,3.1674205988905187e-06,0.00037927628387376104
2012-12-27,0.00034951244726925317,0.00046172783306087033
2012-12-28,-0.0007565720301000204,0.0010537858204933835
2012-12-31,0.0014510581210017536,0.0007353292240926454
2013-01-01,5.6596551296845514e-05,0.0015468727858870298
2013-01-02,0.0001710540001962937,-0.00026335206856266104
2013-01-03,-0.000307202738636747,0.0022412105821058717
2013-01-04,-0.0009398173889412442,-0.00220790779951961
2013-01-07,-0.0003568739109432601,0.0001859287937165562
2013-01-08,0.0008441047677033274,-0.0007991726535539972
2013-01-09,-0.00013976058702060913,-0.0008357099871602999
2013-01-10,0.0002667283044631228,0.0008147498531493548
2013-01-11,0.001011978126503526,0.004164602397320866
2013-01-14,0.0006349161775588184,0.0014778321152684195
2013-01-15,0.000181652714329269,0.0002912479236394316
2013-01-16,-0.000128903420693873,-0.0012123230109679557
2013-01-17,-0.000614493569183685,-0.0015364407256827366
2013-01-18,-0.00033031752958491867,0.001264272562727404
2013-01-21,0.0002504599265954394,-0.0005954806208515759
2013-01-22,-0.001232503783656184,-0.0013322772472397768
2013-01-23,-0.0009098160201432019,-0.0017655215306408188
2013-01-24,-0.0005581520265663427,0.00021774487812199823
2013-01-25,0.0016828830500755947,0.0033517633775036818
2013-01-28,0.0008149170235087445,0.0008213642955389507
2013-01-29,-0.0010293896540390208,-0.002901009805078301
2013-01-30,0.0002095767489639338,-0.00010579723067670556
2013-01-31,-0.0005925366748731931,-0.0006879853892213521
2013-02-01,-0.00029480537866075074,0.001960364160200746
2013-02-04,-0.0014159195355303489,-0.0002382750740529407
2013-02-05,-9.041662394981816e-05,-0.00276837950968988
2013-02-06,8.000380376501319e-05,0.003124682168405243
2013-02-07,-0.0007757128897979685,-0.0018147185445118225
2013-02-08,0.0006466572790600439,-0.0019278789465857502
2013-02-11,-0.0006781442440110676,-0.000661212260437489
2013-02-12,0.001055393599592344,0.0018403643837981301
2013-02-13,0.0005716075168349298,-0.0005139838555233946
2013-02-14,-0.00018960200952359681,-0.0004101423175479894
2013-02-15,-0.0007827754256564526,0.00017790128034172084
2013-02-18,0.00028322348086931424,0.0015787467395451246
2013-02-19,0.0008192225247949548,0.0005983274970009989
2013-02-20,-8.396665759139449e-05,0.00010089883861149636
2013-02-21,-0.0013288109967778813,-0.002646532555049524
2013-02-22,0.0006909778238112893,-0.00045771151733399007
2013-02-25,0.00029346024437438694,0.002245711049660541
2013-02-26,-0.0021750913162302704,-0.0037328196044191645
2013-02-27,0.0008836346370863385,0.001758561542756095
2013-02-28,0.001339826838217913,0.0019237991370805003
2013-03-01,-0.0008183507074669895,0.0014563607698499829
2013-03-04,-0.00034409098569029915,0.0007086156780009092
2013-03-05,0.0013987069405362923,0.00129614754160991
2013-03-06,0.0002565985042859432,-8.366111862600442e-05
2013-03-07,0.00013091726136551133,2.0119305699170786e-05
2013-03-08,0.0006593380628441217,0.0016515467012634803
2013-03-11,0.00022947844884628073,0.00062645595596203
2013-03-12,-0.0008098947806928831,0.0005320572919255868
2013-03-13,-0.0005897530466512747,-0.0008209841365219786
2013-03-14,0.0009776050576938084,8.684526936196062e-05
2013-03-15,-0.0004383452608156097,-0.0008579206495380293
2013-03-18,-0.0008765645493204297,-0.0011265087002890915
2013-03-19,0.000456556409091963,-8.521699631806811e-06
2013-03-20,0.00067794263365645,-0.00013147341404955233
2013-03-21,-0.00039764519756166984,-1.4066530776111623e-05
2013-03-22,0.0001260113329008003,-0.0007966422560996469
2013-03-25,-0.0007001031302427688,-0.00010686918836841242
2013-03-26,0.00019776786967699064,-0.0008646178069199034
2013-03-27,0.0005199263414949211,0.0010844403820322764
2013-03-28,-0.00026898930496729254,-0.0014607271901523687
2013-03-29,-0.00012916358056813576,-0.00019869779890530878
2013-04-01,-0.00012596363343336152,3.393669930217723e-06
2013-04-02,-0.00036645191035740893,-0.0006258578945055628
2013-04-03,-0.001736171635926662,0.0007897745220671681
2013-04-04,-0.0011656857140122537,-0.0005377538959456117
2013-04-05,0.0015360825265395023,0.0016878497980676297
2013-04-08,0.0005323669058154337,0.00033711148295294285
2013-04-09,0.000580252040352396,-0.00021493612778779314
2013-04-10,0.0005479751635320771,0.0022732022553403966
2013-04-11,0.0009975963364703127,0.002341586668872824
2013-04-12,5.772983573327955e-05,0.0011462565902057885
2013-04-15,-0.0008019083606037332,-0.0013331084586929141
2013-04-16,-0.002354824032247576,-0.00118339798938356
2013-04-17,0.0011660033996486296,0.0001336081897556238
2013-04-18,-0.000863129561301113,-0.0005432286472940151
2013-04-19,6.879265924205431e-05,-0.00025424081105840396
2013-04-22,0.0010901576750056406,0.0011745493919793736
2013-04-23,-0.0007732776867869744,0.002049549489533354
2013-04-24,4.322397614314443e-05,0.0013842165571167297
2013-04-25,4.106060053099867e-05,-0.0010596744272524377
2013-04-26,-0.0006702640603725051,-0.0003325236560329123
2013-04-29,-0.0005766558057409591,0.0006973016875625066
2013-04-30,0.0009280768387661029,0.0009585918089034526
2013-05-01,-0.0006813881834660047,-0.0005915127710524531
2013-05-02,-0.0003533402217616131,-0.0012649047578999345
2013-05-03,-0.0003400107082666599,-0.0011261826864121022
2013-05-06,0.0007026146195310899,0.0007696889011281849
2013-05-07,0.00010028110572740566,0.0003324211535103957
2013-05-08,0.0004797926322367122,0.00033054157321653484
2013-05-09,0.0010152877474241735,0.0015978114006296555
2013-05-10,-0.0012743129326880324,-0.0009911104612464951
2013-05-13,-7.010648783948734e-05,-0.0005973573866336345
2013-05-14,0.0006431165751037622,0.0018084425546061413
2013-05-15,-0.0007249250484235224,-0.00035948321766631283
2013-05-16,7.810428110920445e-05,-0.0002559189451433669
2013-05-17,0.0005185411296451093,0.0007256711899372195
2013-05-20,-7.049631495650586e-05,0.0006148781795280212
2013-05-21,-0.00015057850292882858,0.0001600753795865516
2013-05-22,0.0006291704775222165,0.0013324252217230233
2013-05-23,0.0007799444447653899,-0.004637777550178013
2013-05-24,-0.00018160038379950517,-0.00034759970794287184
2013-05-27,-0.0010095064914864532,-1.7946536379363895e-05
2013-05-28,-0.000876541814379773,0.0009836138253866591
2013-05-29,-0.001483688667866823,-0.001789041965034907
2013-05-30,-0.0005249810134388347,-0.0007249111465941402
2013-05-31,-0.0022875741327203158,-0.0004994209366003921
2013-06-03,0.0014545590798907971,-0.0023892685980345793
2013-06-04,-0.0003780702492642157,0.0006948631410615432
2013-06-05,-0.0012537887601134085,-0.002530673181120059
2013-06-06,-0.0019866109264902463,-0.001027741870878519
2013-06-07,-0.0006299195123526588,0.002497242843589459
2013-06-10,0.0002371007452230305,0.0005686669800874303
2013-06-11,-0.0008216663797346555,-0.0013298804499452578
2013-06-12,-0.0003916751273629189,-0.0015137329674105077
2013-06-13,-0.0015314271754226837,-0.0012036002368697452
2013-06-14,0.0007311397914612433,-0.00038141108443734737
2013-06-17,0.0011156481323504482,4.674671426017995e-06
2013-06-18,4.9357854543526986e-05,0.001251596092604338
2013-06-19,-0.000389135237416693,0.0008758071271765048
2013-06-20,-0.0019825394669017774,-0.0009287325904789609
2013-06-21,-0.0011112149373721676,-0.001059525367486105
2013-06-24,-0.0009239094074014833,-0.001388601018366508
2013-06-25,0.0005640209668080129,0.00025865023126639424
2013-06-26,0.0011112646831513552,0.0017318445658194269
2013-06-27,0.0013035004133343342,0.0007101758260252856
2013-06-28,-0.0004912672008599542,0.0003940844752755323
2013-07-01,0.0014141996337261589,0.0019794021049034443
2013-07-02,0.000222737183813953,0.00018124927722909496
2013-07-03,-0.0002202190076761701,-0.0006810679226974544
2013-07-04,0.0014709624590155583,0.0017510337702904236
2013-07-05,-0.0004141319599320124,-0.00040182060985874716
2013-07-08,-0.0001472126595521123,0.0005063371209898472
2013-07-09,0.0005026753586253745,-5.207486774596898e-05
2013-07-10,0.00015524251494108252,0.0004763643712481125
2013-07-11,0.004043392520285636,-2.1674885981085676e-05
2013-07-12,0.00013453596500583384,0.0006909756891864493
2013-07-15,0.0005182018747609837,0.0018943718142360728
2013-07-16,-0.00023960376726406797,-0.001736704811487076
2013-07-17,-0.00020935371725946188,-0.0001830565712691499
2013-07-18,0.0005682577002385499,0.0014293244178449778
2013-07-19,-0.0002612021652071697,0.00027107169310828095
2013-07-22,0.00043450499176888034,-0.0006386587341388951
2013-07-23,-0.00021650203475638167,-2.2424269294853467e-05
2013-07-24,0.00013910423603795497,0.0014784110389780645
2013-07-25,0.0001808429700507345,0.0004752458800808156
2013-07-26,-0.00018081837782988236,-0.0015150006628509188
2013-07-29,-0.0005845446899138134,-0.0013714249730350648
2013-07-30,-0.00037567030330252333,0.00044497900822906806
2013-07-31,-0.0008813381278694625,0.0006174094329160356
2013-08-01,0.0005246786456724492,0.00334665414407236
2013-08-02,0.0010004429404087095,0.0001702899068594265
2013-08-05,-0.0005041472385893102,-3.996180894971356e-05
2013-08-06,0.0007258936100802062,-0.0015295887894092195
2013-08-07,-0.0005982479186532792,-0.0016056663675572814
2013-08-08,0.0012470379258149096,-0.0008175431841959788
2013-08-09,0.00037147978775950923,-0.0007305327875688223
2013-08-12,0.0007025133447886667,-0.0012743111575296122
2013-08-13,0.0008589113091966421,0.0025926066606090986
2013-08-14,-0.00020941282968259964,0.0002910608509021455
2013-08-15,-0.0019090469408802636,-0.00279803484939734
2013-08-16,-0.00018522024979482097,7.47645715265912e-05
2013-08-19,-0.001045728713449634,-0.00016633200901995264
2013-08-20,-0.0002702704530009168,-0.000891539412917958
2013-08-21,9.204716854440068e-05,-0.0006881022142089325
2013-08-22,-0.0012280480352649212,0.0013000622803913263
2013-08-23,-5.9396574385559486e-05,0.0002875504868467312
2013-08-26,-2.5770536150394896e-05,-0.0016779194045300004
2013-08-27,-0.0018113523267801305,-0.003427719650685931
2013-08-28,-7.465042951379032e-05,-9.603548850805483e-05
2013-08-29,0.0005098468086749592,-4.1442801773738995e-05
2013-08-30,-0.001137470565546383,-0.0013668675875530554
2013-09-02,-0.0005471785961912874,-1.6785882281952754e-05
2013-09-03,-0.00020154238861088357,0.00014827950765917866
2013-09-04,0.00044839088444497777,0.0009619138810798011
2013-09-05,0.00039588844818321824,9.575025735397146e-05
2013-09-06,-0.0013050243123042431,-0.0004303280349606815
2013-09-09,0.00011684127159075915,-0.0015354996586164178
2013-09-10,0.0008149937879783957,0.00133798936321441
2013-09-11,0.0003326474782183732,-0.000156271844721093
2013-09-12,-2.395705712484074e-05,-0.00037651028581027875
2013-09-13,-3.443753178504455e-05,0.0005293709632415244
2013-09-16,0.0003428479861794114,0.0009133949195447375
2013-09-17,-8.511173231336863e-05,0.0001448636913652251
2013-09-18,0.000523786966985622,-0.0004878797117770377
2013-09-19,0.0001796531235607925,-0.0003630070641948873
2013-09-20,-4.6491098355155007e-05,0.0014809648893222339
2013-09-23,-9.92315927750933e-06,-0.0008162893766506833
2013-09-24,-0.0001680172351930248,-0.0015969293784503938
2013-09-25,0.00011196056295380582,-0.0012687328076622009
2013-09-26,-0.0002338676744656125,0.0005863010977997667
2013-09-27,4.12929424969334e-05,0.0008965312507372581
2013-09-30,-0.0009046393877304662,-0.002043348677352122
2013-10-01,0.0006255006479535126,0.0021320924290311547
2013-10-02,-0.0014171455042767793,-0.002221237048557154
2013-10-03,-0.0013240474866819322,-0.0006426394171221599
2013-10-04,0.0005864581375077503,0.0010620161536710822
2013-10-07,-0.001485670373378306,-0.002203178946788229
2013-10-08,-0.0012623635447796227,-0.001247337423644315
2013-10-09,-0.00017104227575599288,-7.69711140332229e-05
2013-10-10,0.002088166642893401,0.0023224637782042275
2013-10-11,0.0005889148860833691,0.0015508289606581444
2013-10-14,0.0002998043413290506,0.0005063269102669202
2013-10-15,0.0002868330167213786,0.0007410484806286996
2013-10-16,0.0008301635840910501,-0.00015679258519471658
2013-10-17,-9.868352146149306e-05,0.0006222534740763882
2013-10-18,0.0005983015914855308,0.0006252284368110062
2013-10-21,4.9505839455204955e-05,0.0003992824665034854
2013-10-22,0.0009063566789977273,0.00025364038243147084
2013-10-23,-0.0009773333930532227,-0.0010615221968653969
2013-10-24,-0.00023035684683200217,0.0006587604841060065
2013-10-25,0.0003151090882891988,-0.00047968159739653977
2013-10-28,0.00039996230743917873,0.0004608661367269904
2013-10-29,7.764627833550755e-05,0.0005325584238883177
2013-10-30,-0.0006797791260153785,-0.00025604523878632843
2013-10-31,7.620143116224994e-05,0.00026591358102597424
2013-11-01,-0.00011629949642439361,-0.0018778293202742974
2013-11-04,0.0003770445600139245,0.0004811573624320166
2013-11-05,-0.0004905134835517179,-0.0007531268882969678
2013-11-06,0.0006755373678697771,0.0007747050595905718
2013-11-07,-0.0012468167296787755,-0.0007070465435162112
2013-11-08,-0.0016950913129372264,-0.0006809845334035208
2013-11-11,0.00021316487567110337,0.0011754637402623463
2013-11-12,-0.0004753338963745076,0.0005268000343992398
2013-11-13,-0.0005664074731953804,-0.00037229603117648537
2013-11-14,0.0021811650631401863,-0.0008484825343441593
2013-11-15,0.001829015665821398,0.001839347269103527
2013-11-18,0.0006183683347837039,0.001144874488117315
2013-11-19,-0.0017337703588514472,-0.0011786817096943914
2013-11-20,-9.833555043993117e-05,8.081471322341653e-05
2013-11-21,-0.0007682988376781105,-0.0020113682196839146
2013-11-22,0.001597652285688561,0.0017836361282807885
2013-11-25,0.000917705276267579,0.0012468830387806727
2013-11-26,0.00038163203150641886,-0.0004784622511712305
2013-11-27,0.0006909667554188282,0.0015989067188114249
2013-11-28,0.0012952842496924573,0.0020941224279179744
2013-11-29,0.0003754513103292562,-0.0002013705524234856
2013-12-02,-0.0006109439743004051,0.0008652532101905235
2013-12-03,-0.0017150551194745406,-0.002004558802649089
2013-12-04,-0.0013525083954510609,-0.0012113858803678955
2013-12-05,-0.0008246756196560916,0.00022465811580849322
2013-12-06,0.00020316383574430272,0.001563221494904558
2013-12-09,0.0025279011295038017,0.0007792946124781656
2013-12-10,-0.0004275420838781832,-0.0015512830904804342
2013-12-11,-0.00104323836587866,-0.0014429673880597365
2013-12-12,-0.0017726436725334627,0.00046112651340211066
2013-12-13,0.0006719618539561898,0.0013299119325936952
2013-12-16,0.000311270680677531,-0.00194130362962117
2013-12-17,-0.0008001867357504176,-0.000735253074441353
2013-12-18,0.0007985900359639718,0.0014317318675356311
