,cagr,ann_vol,sharpe,sortino,max_dd,calmar,hit_rate,skew,n_days,ann_turnover,cost_drag_ann,ic_mean,ic_t
earn_tau1.00,-0.01964863308090825,0.07034275797379037,-0.24693782485719803,-0.3424452777204549,-0.33890087321572326,-0.057977522732439675,0.501231864221188,0.08661353183779312,3654.0,64.86599565512822,0.03243299782756412,0.010694978821170749,2.141380667084669
earn_tau0.25,0.00034258865261427296,0.04844532455188269,0.0312923650157675,0.043672154320237966,-0.16530187120694473,0.002072503173211992,0.5091705447577334,-0.10296161160812878,3654.0,17.822141288531377,0.008911070644265688,0.010694978821170749,2.141380667084669
